"@timestamp",stream,message
"2022-03-04 13:31:25.040",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/certification.cpp:purge_trxs_upto_():1051: releasing seqno from gcache 1737
"
"2022-03-04 13:31:25.040",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/replicator_smm.cpp:process_commit_cut():1462: Got commit cut from GCS: 1737
"
"2022-03-04 13:31:25.186",stdout,"RPL: replicating 1, seq 1739, commands 3
"
"2022-03-04 13:31:25.210",stdout,"RPL: committed seq 1739
"
"2022-03-04 13:31:35.005",stdout,"DEBUG: AsyncNetInputBuffer_c::AppendData: error 104 (Connection reset by peer) return -1
"
"2022-03-04 13:32:05.783",stdout,"root         1 32.9 15.0 6239184 4920108 pts/0 Ssl+ 03:18 202:05 searchd --nodetach --logreplication --config /opt/config/manticore.conf
"
"2022-03-04 13:32:05.783",stdout,"root     15950  0.0  0.0  13212  1120 ?        S    13:32   0:00 grep searchd
"
"2022-03-04 13:32:05.796",stdout,"+-----------------------------+---------------------------------------------------------------------------------------------------------+
"
"2022-03-04 13:32:05.797",stdout,"| disk_chunks                 | 1                                                                                                       |
"
"2022-03-04 13:32:05.797",stdout,"| tid                         | 197642814                                                                                               |
"
"2022-03-04 13:32:05.797",stdout,"| disk_mapped_hitlists        | 0                                                                                                       |
"
"2022-03-04 13:32:05.797",stdout,"| killed_rate                 | 0.10%                                                                                                   |
"
"2022-03-04 13:32:05.797",stdout,"| mem_limit                   | 134217728                                                                                               |
"
"2022-03-04 13:32:05.797",stdout,"| query_time_total            | {""queries"":29, ""avg_sec"":0.014, ""min_sec"":0.000, ""max_sec"":0.221, ""pct95_sec"":0.117, ""pct99_sec"":0.221} |
"
"2022-03-04 13:32:05.797",stdout,"| found_rows_5min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:32:05.797",stdout,"| ram_chunk_segments_count    | 2                                                                                                       |
"
"2022-03-04 13:32:05.797",stdout,"| disk_mapped_cached_hitlists | 0                                                                                                       |
"
"2022-03-04 13:32:05.797",stdout,"| ram_bytes                   | 140652770                                                                                               |
"
"2022-03-04 13:32:05.797",stdout,"| found_rows_1min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:32:05.797",stdout,"| query_time_15min            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:32:05.797",stdout,"| killed_documents            | 3403                                                                                                    |
"
"2022-03-04 13:32:05.797",stdout,"+-----------------------------+---------------------------------------------------------------------------------------------------------+
"
"2022-03-04 13:32:05.797",stdout,"| mem_limit_rate              | 95.00%                                                                                                  |
"
"2022-03-04 13:32:05.797",stdout,"| ram_chunk                   | 30676874                                                                                                |
"
"2022-03-04 13:32:05.797",stdout,"| disk_mapped_cached          | 109969408                                                                                               |
"
"2022-03-04 13:32:05.797",stdout,"| disk_mapped_doclists        | 0                                                                                                       |
"
"2022-03-04 13:32:05.797",stdout,"| indexed_documents           | 3298371                                                                                                 |
"
"2022-03-04 13:32:05.797",stdout,"| disk_mapped_cached_doclists | 0                                                                                                       |
"
"2022-03-04 13:32:05.797",stdout,"+-----------------------------+---------------------------------------------------------------------------------------------------------+
"
"2022-03-04 13:32:05.797",stdout,"| found_rows_total            | {""queries"":29, ""avg"":34248, ""min"":0, ""max"":989460, ""pct95"":26329, ""pct99"":989460}                       |
"
"2022-03-04 13:32:05.797",stdout,"| tid_saved                   | 197642811                                                                                               |
"
"2022-03-04 13:32:05.797",stdout,"| ram_bytes_retired           | 0                                                                                                       |
"
"2022-03-04 13:32:05.797",stdout,"| disk_mapped                 | 481272119                                                                                               |
"
"2022-03-04 13:32:05.797",stdout,"| index_type                  | rt                                                                                                      |
"
"2022-03-04 13:32:05.797",stdout,"| query_time_1min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:32:05.797",stdout,"| found_rows_15min            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:32:05.797",stdout,"| indexed_bytes               | 177459916878                                                                                            |
"
"2022-03-04 13:32:05.797",stdout,"| disk_bytes                  | 7436198854                                                                                              |
"
"2022-03-04 13:32:05.797",stdout,"| Variable_name               | Value                                                                                                   |
"
"2022-03-04 13:32:05.797",stdout,"| query_time_5min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:32:05.802",stdout,"| ram_chunk_segments_count    | 24                                                                       |
"
"2022-03-04 13:32:05.802",stdout,"| query_time_5min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:32:05.802",stdout,"| found_rows_1min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:32:05.802",stdout,"| disk_bytes                  | 131813490                                                                |
"
"2022-03-04 13:32:05.802",stdout,"| disk_mapped_cached          | 24576                                                                    |
"
"2022-03-04 13:32:05.802",stdout,"| disk_chunks                 | 1                                                                        |
"
"2022-03-04 13:32:05.802",stdout,"| disk_mapped                 | 1582040                                                                  |
"
"2022-03-04 13:32:05.802",stdout,"| ram_bytes                   | 76980540                                                                 |
"
"2022-03-04 13:32:05.802",stdout,"| disk_mapped_hitlists        | 0                                                                        |
"
"2022-03-04 13:32:05.802",stdout,"| mem_limit_rate              | 95.00%                                                                   |
"
"2022-03-04 13:32:05.802",stdout,"| indexed_documents           | 2673                                                                     |
"
"2022-03-04 13:32:05.802",stdout,"| mem_limit                   | 134217728                                                                |
"
"2022-03-04 13:32:05.802",stdout,"+-----------------------------+--------------------------------------------------------------------------+
"
"2022-03-04 13:32:05.802",stdout,"| tid_saved                   | 43126                                                                    |
"
"2022-03-04 13:32:05.802",stdout,"| query_time_1min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:32:05.802",stdout,"| Variable_name               | Value                                                                    |
"
"2022-03-04 13:32:05.802",stdout,"| indexed_bytes               | 6391361290                                                               |
"
"2022-03-04 13:32:05.802",stdout,"| found_rows_total            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:32:05.802",stdout,"| query_time_15min            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:32:05.802",stdout,"| ram_chunk                   | 76949476                                                                 |
"
"2022-03-04 13:32:05.802",stdout,"| killed_rate                 | 7.51%                                                                    |
"
"2022-03-04 13:32:05.802",stdout,"+-----------------------------+--------------------------------------------------------------------------+
"
"2022-03-04 13:32:05.802",stdout,"| found_rows_5min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:32:05.802",stdout,"| killed_documents            | 201                                                                      |
"
"2022-03-04 13:32:05.802",stdout,"| tid                         | 43650                                                                    |
"
"2022-03-04 13:32:05.802",stdout,"| disk_mapped_cached_hitlists | 0                                                                        |
"
"2022-03-04 13:32:05.802",stdout,"| found_rows_15min            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:32:05.802",stdout,"| index_type                  | rt                                                                       |
"
"2022-03-04 13:32:05.802",stdout,"| ram_bytes_retired           | 0                                                                        |
"
"2022-03-04 13:32:05.802",stdout,"| disk_mapped_doclists        | 0                                                                        |
"
"2022-03-04 13:32:05.802",stdout,"| query_time_total            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:32:05.802",stdout,"+-----------------------------+--------------------------------------------------------------------------+
"
"2022-03-04 13:32:05.802",stdout,"| disk_mapped_cached_doclists | 0                                                                        |
"
"2022-03-04 13:32:05.808",stdout,"Arena 11:
"
"2022-03-04 13:32:05.808",stdout,"in use bytes     =       5856
"
"2022-03-04 13:32:05.808",stdout,"in use bytes     =       4208
"
"2022-03-04 13:32:05.808",stdout,"system bytes     =     802816
"
"2022-03-04 13:32:05.808",stdout,"system bytes     =  201285632
"
"2022-03-04 13:32:05.808",stdout,"Arena 7:
"
"2022-03-04 13:32:05.808",stdout,"system bytes     =     143360
"
"2022-03-04 13:32:05.808",stdout,"system bytes     =     135168
"
"2022-03-04 13:32:05.808",stdout,"system bytes     =     139264
"
"2022-03-04 13:32:05.808",stdout,"system bytes     =     135168
"
"2022-03-04 13:32:05.808",stdout,"in use bytes     =     347184
"
"2022-03-04 13:32:05.808",stdout,"in use bytes     =     236304
"
"2022-03-04 13:32:05.808",stdout,"system bytes     =     237568
"
"2022-03-04 13:32:05.808",stdout,"Arena 0:
"
"2022-03-04 13:32:05.808",stdout,"in use bytes     =       2240
"
"2022-03-04 13:32:05.808",stdout,"Arena 4:
"
"2022-03-04 13:32:05.808",stdout,"in use bytes     =       3712
"
"2022-03-04 13:32:05.808",stdout,"Arena 12:
"
"2022-03-04 13:32:05.808",stdout,"in use bytes     =      10592
"
"2022-03-04 13:32:05.808",stdout,"Arena 5:
"
"2022-03-04 13:32:05.808",stdout,"Arena 3:
"
"2022-03-04 13:32:05.808",stdout,"Arena 6:
"
"2022-03-04 13:32:05.808",stdout,"system bytes     =     135168
"
"2022-03-04 13:32:05.808",stdout,"in use bytes     =   33871584
"
"2022-03-04 13:32:05.808",stdout,"system bytes     =   55566336
"
"2022-03-04 13:32:05.808",stdout,"in use bytes     =       3600
"
"2022-03-04 13:32:05.808",stdout,"Arena 2:
"
"2022-03-04 13:32:05.808",stdout,"in use bytes     =       5216
"
"2022-03-04 13:32:05.808",stdout,"in use bytes     =       2864
"
"2022-03-04 13:32:05.808",stdout,"in use bytes     =     134368
"
"2022-03-04 13:32:05.808",stdout,"in use bytes     =     163248
"
"2022-03-04 13:32:05.808",stdout,"system bytes     =     135168
"
"2022-03-04 13:32:05.808",stdout,"Arena 10:
"
"2022-03-04 13:32:05.808",stdout,"system bytes     =     143360
"
"2022-03-04 13:32:05.808",stdout,"system bytes     =  303190016
"
"2022-03-04 13:32:05.808",stdout,"Arena 14:
"
"2022-03-04 13:32:05.808",stdout,"Arena 9:
"
"2022-03-04 13:32:05.808",stdout,"system bytes     =     135168
"
"2022-03-04 13:32:05.808",stdout,"in use bytes     =   49739696
"
"2022-03-04 13:32:05.808",stdout,"in use bytes     =  105067232
"
"2022-03-04 13:32:05.808",stdout,"system bytes     =  326647808
"
"2022-03-04 13:32:05.808",stdout,"Arena 13:
"
"2022-03-04 13:32:05.808",stdout,"system bytes     =     139264
"
"2022-03-04 13:32:05.808",stdout,"Arena 8:
"
"2022-03-04 13:32:05.808",stdout,"Arena 1:
"
"2022-03-04 13:32:05.810",stdout,"max mmap regions =         24
"
"2022-03-04 13:32:05.810",stdout,"in use bytes     =   84490176
"
"2022-03-04 13:32:05.810",stdout,"system bytes     =  587952128
"
"2022-03-04 13:32:05.810",stdout,"in use bytes     = 4066717840
"
"2022-03-04 13:32:05.810",stdout,"system bytes     =  201318400
"
"2022-03-04 13:32:05.810",stdout,"Arena 15:
"
"2022-03-04 13:32:05.810",stdout,"+--------------+--------------------------------+
"
"2022-03-04 13:32:05.810",stdout,"+--------------+--------------------------------+
"
"2022-03-04 13:32:05.810",stdout,"| malloc_stats | /var/log/manticore/searchd.log |
"
"2022-03-04 13:32:05.810",stdout,"Total (incl. mmap):
"
"2022-03-04 13:32:05.810",stdout,"+--------------+--------------------------------+
"
"2022-03-04 13:32:05.810",stdout,"| command      | result                         |
"
"2022-03-04 13:32:05.810",stdout,"max mmap bytes   = 5759631360
"
"2022-03-04 13:32:05.825",stdout,"| command_getfield                      | 0                                    |
"
"2022-03-04 13:32:05.825",stdout,"| command_set                           | 0                                    |
"
"2022-03-04 13:32:05.825",stdout,"| command_delete                        | 1735                                 |
"
"2022-03-04 13:32:05.825",stdout,"| command_update                        | 0                                    |
"
"2022-03-04 13:32:05.825",stdout,"			""indexes"":	[""main"", ""site""]
"
"2022-03-04 13:32:05.825",stdout,"	""clusters"":	{
"
"2022-03-04 13:32:05.825",stdout,"+---------------------------------------+--------------------------------------+
"
"2022-03-04 13:32:05.825",stdout,"| cluster_manticore_commit_oool         | 0.000000                             |
"
"2022-03-04 13:32:05.825",stdout,"| command_commit                        | 1735                                 |
"
"2022-03-04 13:32:05.825",stdout,"| command_excerpt                       | 0                                    |
"
"2022-03-04 13:32:05.825",stdout,"| cluster_manticore_commit_window       | 1.000000                             |
"
"2022-03-04 13:32:05.825",stdout,"| cluster_manticore_commit_oooe         | 0.000000                             |
"
"2022-03-04 13:32:05.825",stdout,"| command_persist                       | 0                                    |
"
"2022-03-04 13:32:05.825",stdout,"| command_ping                          | 0                                    |
"
"2022-03-04 13:32:05.825",stdout,"| command_status                        | 11650                                |
"
"2022-03-04 13:32:05.825",stdout,"| cluster_manticore_last_committed      | 1739                                 |
"
"2022-03-04 13:32:05.825",stdout,"		""manticore"":	{
"
"2022-03-04 13:32:05.825",stdout,"| cluster_manticore_gcomm_uuid          | a129badd-9262-11ec-8da8-c36e53279ca4 |
"
"2022-03-04 13:32:05.825",stdout,"| command_search                        | 0                                    |
"
"2022-03-04 13:32:05.825",stdout,"| command_cluster                       | 0                                    |
"
"2022-03-04 13:32:05.825",stdout,"| command_sphinxql                      | 0                                    |
"
"2022-03-04 13:32:05.825",stdout,"| command_insert                        | 2808683                              |
"
"2022-03-04 13:32:05.825",stdout,"			""options"":	"""",
"
"2022-03-04 13:32:05.825",stdout,"| Counter                               | Value                                |
"
"2022-03-04 13:32:05.825",stdout,"| command_callpq                        | 0                                    |
"
"2022-03-04 13:32:05.825",stdout,"| command_keywords                      | 0                                    |
"
"2022-03-04 13:32:05.825",stdout,"| cluster_manticore_local_commits       | 1735                                 |
"
"2022-03-04 13:32:05.825",stdout,"| command_flushattrs                    | 0                                    |
"
"2022-03-04 13:32:05.825",stdout,"| command_json                          | 0                                    |
"
"2022-03-04 13:32:05.825",stdout,"| command_replace                       | 0                                    |
"
"2022-03-04 13:32:05.825",stdout,"+---------------------------------------+--------------------------------------+
"
"2022-03-04 13:32:05.825",stdout,"| command_suggest                       | 0                                    |
"
"2022-03-04 13:32:05.825",stdout,"{
"
"2022-03-04 13:32:05.825",stdout,"| cluster_manticore_local_state_comment | Synced                               |
"
"2022-03-04 13:32:05.825",stdout,"+---------------------------------------+--------------------------------------+
"
"2022-03-04 13:32:05.826",stdout,"			""type"":	""rt"",
"
"2022-03-04 13:32:05.826",stdout,"		""main"":	{
"
"2022-03-04 13:32:05.826",stdout,"	}
"
"2022-03-04 13:32:05.826",stdout,"		}
"
"2022-03-04 13:32:05.826",stdout,"		""site"":	{
"
"2022-03-04 13:32:05.826",stdout,"	""indexes"":	{
"
"2022-03-04 13:32:05.826",stdout,"	},
"
"2022-03-04 13:32:05.826",stdout,"			""path"":	""site""
"
"2022-03-04 13:32:05.826",stdout,"		},
"
"2022-03-04 13:32:05.826",stdout,"		}
"
"2022-03-04 13:32:05.826",stdout,"			""type"":	""rt"",
"
"2022-03-04 13:32:05.826",stdout,"			""path"":	""main""
"
"2022-03-04 13:32:35.943",stdout,"}DEBUG: compressed a=/var/lib/manticore/main/main.2527, new=/var/lib/manticore/main/main.2528, killed=2562
"
"2022-03-04 13:32:35.943",stdout,"DEBUG: CSphIndex_VLN::Preread invoked '/var/lib/manticore/main/main.2525'(/var/lib/manticore/main/main.2528)
"
"2022-03-04 13:32:36.689",stdout,"DEBUG: Preread successfully finished
"
"2022-03-04 13:32:36.894",stdout,"rt: index main: optimized progressive chunk(s) 3 ( left 1 ) in 3m 24.1s
"
"2022-03-04 13:32:36.894",stdout,"DEBUG: rt optimize: index main: optimization started
"
"2022-03-04 13:32:36.895",stdout,"DEBUG: compress 2528 (7255476 kb)
"
"2022-03-04 13:32:56.179",stdout,"RPL: replicating 1, seq 1740, commands 5125
"
"2022-03-04 13:33:02.986",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/galera_service_thd.cpp:thd_func():74: Reported last committed: 1739
"
"2022-03-04 13:33:02.986",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/gcs/src/gcs_group.cpp:gcs_group_handle_last_msg():654: New COMMIT CUT 1739 after 1739 from 0
"
"2022-03-04 13:33:02.987",stdout,"RPL: committed seq 1740
"
"2022-03-04 13:33:02.987",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/certification.cpp:purge_trxs_upto_():1044: purging index up to 1739
"
"2022-03-04 13:33:02.987",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/certification.cpp:purge_trxs_upto_():1051: releasing seqno from gcache 1739
"
"2022-03-04 13:33:02.987",stdout,"RPL: /builds/manticoresearch/dev/build/galera-build/galera_populate-prefix/src/galera_populate/galera/src/replicator_smm.cpp:process_commit_cut():1462: Got commit cut from GCS: 1739
"
"2022-03-04 13:33:03.062",stdout,"RPL: replicating 1, seq 1741, commands 3
"
"2022-03-04 13:33:03.096",stdout,"RPL: committed seq 1741
"
"2022-03-04 13:33:05.832",stdout,"root     16133  0.0  0.0  13212  1068 ?        S    13:33   0:00 grep searchd
"
"2022-03-04 13:33:05.832",stdout,"root         1 33.0 15.4 6289928 5025448 pts/0 Ssl+ 03:18 203:03 searchd --nodetach --logreplication --config /opt/config/manticore.conf
"
"2022-03-04 13:33:05.845",stdout,"+-----------------------------+---------------------------------------------------------------------------------------------------------+
"
"2022-03-04 13:33:05.845",stdout,"| ram_chunk_segments_count    | 2                                                                                                       |
"
"2022-03-04 13:33:05.845",stdout,"| mem_limit_rate              | 95.00%                                                                                                  |
"
"2022-03-04 13:33:05.845",stdout,"| Variable_name               | Value                                                                                                   |
"
"2022-03-04 13:33:05.845",stdout,"| disk_mapped_cached_hitlists | 0                                                                                                       |
"
"2022-03-04 13:33:05.845",stdout,"+-----------------------------+---------------------------------------------------------------------------------------------------------+
"
"2022-03-04 13:33:05.845",stdout,"| disk_mapped_cached_doclists | 0                                                                                                       |
"
"2022-03-04 13:33:05.845",stdout,"| tid_saved                   | 197642811                                                                                               |
"
"2022-03-04 13:33:05.845",stdout,"| disk_mapped_hitlists        | 0                                                                                                       |
"
"2022-03-04 13:33:05.845",stdout,"| disk_mapped_doclists        | 0                                                                                                       |
"
"2022-03-04 13:33:05.845",stdout,"| disk_bytes                  | 7435455598                                                                                              |
"
"2022-03-04 13:33:05.845",stdout,"| mem_limit                   | 134217728                                                                                               |
"
"2022-03-04 13:33:05.845",stdout,"| indexed_bytes               | 177480245659                                                                                            |
"
"2022-03-04 13:33:05.845",stdout,"| found_rows_total            | {""queries"":29, ""avg"":34248, ""min"":0, ""max"":989460, ""pct95"":26329, ""pct99"":989460}                       |
"
"2022-03-04 13:33:05.845",stdout,"| query_time_5min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:33:05.845",stdout,"| ram_bytes                   | 199229669                                                                                               |
"
"2022-03-04 13:33:05.845",stdout,"| killed_rate                 | 0.07%                                                                                                   |
"
"2022-03-04 13:33:05.845",stdout,"| found_rows_1min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:33:05.845",stdout,"| disk_mapped_cached          | 168546304                                                                                               |
"
"2022-03-04 13:33:05.845",stdout,"| index_type                  | rt                                                                                                      |
"
"2022-03-04 13:33:05.845",stdout,"| tid                         | 197642815                                                                                               |
"
"2022-03-04 13:33:05.845",stdout,"| query_time_total            | {""queries"":29, ""avg_sec"":0.014, ""min_sec"":0.000, ""max_sec"":0.221, ""pct95_sec"":0.117, ""pct99_sec"":0.221} |
"
"2022-03-04 13:33:05.845",stdout,"| found_rows_15min            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:33:05.845",stdout,"| ram_chunk                   | 30676877                                                                                                |
"
"2022-03-04 13:33:05.845",stdout,"| killed_documents            | 2562                                                                                                    |
"
"2022-03-04 13:33:05.845",stdout,"| query_time_1min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:33:05.845",stdout,"| indexed_documents           | 3298371                                                                                                 |
"
"2022-03-04 13:33:05.845",stdout,"| disk_mapped                 | 481149729                                                                                               |
"
"2022-03-04 13:33:05.845",stdout,"| ram_bytes_retired           | 0                                                                                                       |
"
"2022-03-04 13:33:05.845",stdout,"| query_time_15min            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:33:05.845",stdout,"| found_rows_5min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""}                                |
"
"2022-03-04 13:33:05.845",stdout,"| disk_chunks                 | 1                                                                                                       |
"
"2022-03-04 13:33:05.845",stdout,"+-----------------------------+---------------------------------------------------------------------------------------------------------+
"
"2022-03-04 13:33:05.851",stdout,"| disk_chunks                 | 1                                                                        |
"
"2022-03-04 13:33:05.851",stdout,"| found_rows_5min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:33:05.851",stdout,"| killed_rate                 | 7.51%                                                                    |
"
"2022-03-04 13:33:05.851",stdout,"| tid_saved                   | 43126                                                                    |
"
"2022-03-04 13:33:05.851",stdout,"| query_time_15min            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:33:05.851",stdout,"| ram_chunk_segments_count    | 24                                                                       |
"
"2022-03-04 13:33:05.851",stdout,"| query_time_1min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:33:05.851",stdout,"| index_type                  | rt                                                                       |
"
"2022-03-04 13:33:05.851",stdout,"| disk_mapped_cached_doclists | 0                                                                        |
"
"2022-03-04 13:33:05.851",stdout,"| ram_chunk                   | 76949476                                                                 |
"
"2022-03-04 13:33:05.851",stdout,"| disk_bytes                  | 131813490                                                                |
"
"2022-03-04 13:33:05.851",stdout,"| ram_bytes_retired           | 0                                                                        |
"
"2022-03-04 13:33:05.851",stdout,"| found_rows_15min            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:33:05.851",stdout,"| found_rows_total            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:33:05.851",stdout,"| indexed_bytes               | 6391581002                                                               |
"
"2022-03-04 13:33:05.851",stdout,"| disk_mapped_cached_hitlists | 0                                                                        |
"
"2022-03-04 13:33:05.851",stdout,"| disk_mapped_doclists        | 0                                                                        |
"
"2022-03-04 13:33:05.851",stdout,"| query_time_5min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:33:05.851",stdout,"| killed_documents            | 201                                                                      |
"
"2022-03-04 13:33:05.851",stdout,"| query_time_total            | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:33:05.851",stdout,"| found_rows_1min             | {""queries"":0, ""avg"":""-"", ""min"":""-"", ""max"":""-"", ""pct95"":""-"", ""pct99"":""-""} |
"
"2022-03-04 13:33:05.851",stdout,"+-----------------------------+--------------------------------------------------------------------------+
"
"2022-03-04 13:33:05.851",stdout,"| disk_mapped_cached          | 24576                                                                    |
"
"2022-03-04 13:33:05.851",stdout,"| disk_mapped                 | 1582040                                                                  |
"
"2022-03-04 13:33:05.851",stdout,"| disk_mapped_hitlists        | 0                                                                        |
"
"2022-03-04 13:33:05.851",stdout,"| tid                         | 43651                                                                    |
"
"2022-03-04 13:33:05.851",stdout,"| Variable_name               | Value                                                                    |
"
"2022-03-04 13:33:05.851",stdout,"| mem_limit_rate              | 95.00%                                                                   |
"
"2022-03-04 13:33:05.851",stdout,"| ram_bytes                   | 76980540                                                                 |
"
"2022-03-04 13:33:05.851",stdout,"+-----------------------------+--------------------------------------------------------------------------+
"
"2022-03-04 13:33:05.851",stdout,"| indexed_documents           | 2673                                                                     |
"
"2022-03-04 13:33:05.851",stdout,"+-----------------------------+--------------------------------------------------------------------------+
"
"2022-03-04 13:33:05.851",stdout,"| mem_limit                   | 134217728                                                                |
"
"2022-03-04 13:33:05.858",stdout,"in use bytes     =       3568
"
"2022-03-04 13:33:05.858",stdout,"system bytes     =   55566336
"
"2022-03-04 13:33:05.858",stdout,"system bytes     =     237568
"
"2022-03-04 13:33:05.858",stdout,"system bytes     =     139264
"
"2022-03-04 13:33:05.858",stdout,"in use bytes     =     347184
"
"2022-03-04 13:33:05.858",stdout,"Arena 11:
"
"2022-03-04 13:33:05.858",stdout,"in use bytes     =     134368
"
"2022-03-04 13:33:05.858",stdout,"in use bytes     =       2240
"
"2022-03-04 13:33:05.858",stdout,"Arena 5:
"
"2022-03-04 13:33:05.858",stdout,"Arena 3:
"
"2022-03-04 13:33:05.858",stdout,"in use bytes     =     294960
"
"2022-03-04 13:33:05.858",stdout,"in use bytes     =       3680
"
"2022-03-04 13:33:05.858",stdout,"system bytes     =     135168
"
"2022-03-04 13:33:05.858",stdout,"system bytes     =     135168
"
"2022-03-04 13:33:05.858",stdout,"Arena 10:
"
"2022-03-04 13:33:05.858",stdout,"system bytes     =     135168
"
"2022-03-04 13:33:05.858",stdout,"in use bytes     =       2864
"
"2022-03-04 13:33:05.858",stdout,"system bytes     =     143360
"
"2022-03-04 13:33:05.858",stdout,"Arena 0:
"
"2022-03-04 13:33:05.858",stdout,"system bytes     =     135168
"
"2022-03-04 13:33:05.858",stdout,"system bytes     =     135168
"
"2022-03-04 13:33:05.858",stdout,"system bytes     =     802816
"
"2022-03-04 13:33:05.858",stdout,"system bytes     =     143360
"
"2022-03-04 13:33:05.858",stdout,"Arena 7:
"
"2022-03-04 13:33:05.858",stdout,"Arena 1:
"
"2022-03-04 13:33:05.858",stdout,"Arena 2:
"
"2022-03-04 13:33:05.858",stdout,"Arena 9:
"
"2022-03-04 13:33:05.858",stdout,"in use bytes     =     236304
"
"2022-03-04 13:33:05.858",stdout,"Arena 4:
"
"2022-03-04 13:33:05.858",stdout,"in use bytes     =       4080
"
"2022-03-04 13:33:05.858",stdout,"in use bytes     =      10592
"
"2022-03-04 13:33:05.858",stdout,"in use bytes     =       5008
"
"2022-03-04 13:33:05.858",stdout,"Arena 6:
"
